19,0,0.0027926,0,0,0,0.0085399,0,0,0,0.0056526,0.029446,0.054306,0.016747,0.0051614,0,0.0061465,0.0033098,0.11438,0.2535,0.049495,0,0,0,0.0071699,0.0054922,0.03434,0,0.0011934,0.00049481,0,0.001045,0.001819,0.00095534,0.017594,0,0.010579,0,0.003363,0.0021707,0,0.0041215,0.0028977,0.00022987,0.0025631,0.0012644,0,0,0.00020675,0,0.00011165,0.0015265,0.045347,0.00075536,0,0,0.0038154,0.01004,0.00048155,0,0.00082165,0.0090757,0.00051611,0,0.0082515,0.0016253,0.00123,0.0018697,0,0.0032308,0,0,0,0.0014272,0,0.0057887,0,0,0,0,0,0,0,0,0.00079446,0,0.00053855,0,0,0,0,0,0.00029773,0,0,0,0,0,0,0,0
20,0,0,0,0,0,8.0326e-05,0,0,0,0.0017781,0.041857,0.24597,0,0.0052867,0,0.0034411,0.0052259,0.015968,0.0043307,0.31976,0,0.016498,0,0.0018818,0.0037649,0.002157,0,0.0015086,0,0.00018378,0.00044232,0.0013127,2.5032e-05,0.011442,6.0975e-05,0,0,0.0011423,0,0,0.0024298,0.0030239,0.00036138,0.00029382,0.00054758,0,0,0,0,0,0.00069998,0,0.00069272,0,0,0.0026877,0.0018576,0.0023553,0,0.00047095,0.0027744,7.8886e-05,0,0.0006677,0.00093157,0.0010027,0.0015242,0,0.0022403,0.00015295,0,0,0,0,0.0001264,0,0,0,0,0,0,0,0,0,0,0.0016875,0,0,0.0014208,0,0,1.9503e-05,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,1.1085e-05,0,0,0,0,0.00064631,0.059212,0,2.7417e-05,0,0.00012045,0,0.25348,0,0,0.0002013,0.00013372,0.00046197,0,0.0020474,0,0,6.4589e-05,0.00021564,2.1932e-05,0,0,0,0.079763,0.00010008,0,0,0.00090673,0.0022078,7.9155e-05,0.00018387,0.00012699,0,0,0,0,0,0,0.00068317,0.00015173,0,0,0.0004443,0.0011322,0.0010318,0,0,0.00052087,0.001486,0.0080229,0.00039,0,0.00021962,0.00033385,0,0.00037989,6.0912e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010818,0,0,0,0,0.00085068,0,0,0,0,0,0.0017216,0,0,0
22,0,0.016813,0.001829,0,0.0015967,0.0075612,0,0.00039021,4.8861e-05,0.0036315,8.6906e-05,0,0,0.0097927,0,0.0038601,0.011964,0.0011858,0.0017919,0,0,0.0523,0.1458,0.003116,0.0059925,0.0040262,0.00031465,0.0088245,0,0.03034,0.00088967,0.00071288,4.8335e-05,0.0053186,0.0051805,0,0,0.0013969,0,0,0.002259,0.0023886,0.0032855,0.0021072,0.00093294,0,0,0,0,0.00031634,0,0.0055207,0.0001672,0,0,0.0047491,0.0022613,0.0078167,0.00205,0,0.0044004,0.00057121,0.001551,0,0,0.00044368,0,0,0.0015001,0.00020808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011921,0,0,0,0,0,0.00011298,0,0.0001393,0,0,0.00025295,0,0,0.00012089
23,0,0.002152,0.0022871,0.064067,0,0.0028221,0,0,0.00027496,0.00063411,0.0041732,0,0,0.013982,0,0.0021603,0.00022668,0,0.00044816,0,0,0.039152,0.12369,0.0034475,0.00033169,0.00069446,0,0.0066639,0,0.025294,0.0001068,0.0010103,0.0001088,0.014215,0,0,0,0.00038614,0.00030183,0,0.00039114,0.0052439,0.0004363,0.0015811,0.00027999,0,0,0.0005494,0,0.00013351,0.00076057,0,0.00031362,0,0,0.0036091,0.0016381,0.0010663,0.00065918,0.00040938,0.0017226,0.00017143,0.0084952,0,0.00040489,0.00036315,0.00027602,0,0.001204,3.5253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071725,0.00023851,0,0,0,0,0,1.4128e-05,0,0,0,0,0,0,0,0
24,0.00041799,0.043155,0.41141,0,0.0002893,0,0,0,0.18089,0.20228,0,0.22304,0,0.082198,0,0.064017,0.011368,0,0.0026965,0,0,0,0,0.38471,0.0072599,0,0.050442,0.0036492,0.0034397,0,0.021584,0.0052394,0.033443,0.00040769,0.012965,0,0,0.0037232,0.0067642,0,0.022537,0.0049229,0.015392,0.018135,0.0083503,0,0.00013232,0.00010779,0.010712,3.4927e-05,0.0026861,0,0.0024121,0,0,0.010962,0.027549,0.0065277,0,0.00080322,0.010815,0,0.00018266,0.00037959,0.0034954,0.008384,0.0047658,0,0.0086482,0.018592,0.0012147,0,0,0,0.001624,0,0,0,0.00072433,0,0,0,0,0,0,0.0014741,0,0,0,0,0,0.00041025,0,0,0,0,0,0,0,0
25,0.00052895,0,0,0,0,0,0,0,0,0.00068881,0,0,0,0.0029631,0,4.7154e-05,0,0,0.013155,0,0,0,0,0.00075561,0.23491,0,0,0.028793,0,0,0.0025457,0.012336,0.0013506,0.017963,0.0013379,0,0,0.001397,0,0.0031625,0.0010683,0.024293,0,9.0591e-05,0.0038815,0,0.010884,0.026463,0.00082912,0.001105,0.0028956,0,0.002118,0,0,0.0049434,0.001685,0.011332,0.0027399,0.00074539,0.0015682,0.0067252,0,0.0011208,0.0028148,0.0024646,0.004112,0.00017927,0.0028335,0.00040514,0,0,0.00062775,0,0.00089115,0.00031694,0,0,0,0,0,0.017945,0,0,0,0.00047376,0,0,0,0,0,0.0016978,0,0.00016311,0,0,0,0,0,0
26,0.00018543,0.0058908,0,0,0.027963,0.203,0,3.3979e-05,0,0.00326,0.029083,0.0041015,0.031957,0.012977,0,0.0060008,0.016313,0.014684,0.023249,0.00013312,0,0.049278,0,0.0058526,0.0047349,0.14558,0.00055483,0.0019696,0.0027086,0,0.0017292,0.0048212,0.0035228,0.016944,0.010519,0,0,0.0034571,0,0,0.0048005,0.0036053,0.00052408,0.00095276,0.0014379,0,0,7.1732e-05,0,0.00010846,0.00092684,0.0049166,0.00091724,0,0,0.0060432,0.0051943,0.0065715,0.00051002,0.00035634,0.0041983,0.00014922,0.00024311,0.001684,0.0012687,0.001138,0.0015857,0,0.0036362,0.00065229,0,0,0.00016505,0,0.006159,0,0,0.00048374,0,0,0,0,0,0,0,0.0012768,0.00016376,0,0.001075,0,0,0.00032465,0,0.00018714,0,0,0,6.8377e-05,0,3.1582e-05
27,0.00098339,0.00065768,0,0,0.044871,0.0067363,0,0.033012,0,0.00048297,0.00028895,0,0.00044019,0.0074492,0,0.026826,0.016474,0.014786,0.0040822,0.0012001,0,0.011165,0,0.00094823,0.01331,0.017811,0.099582,0.00071215,0.0046127,0,0.027125,0.0027214,6.0265e-05,0.0057027,0.0046731,0,0,0.0016806,0,0,0.0019861,0.0018017,0.0022476,0.0033011,0.0012149,0,9.3391e-05,0.00030433,0,0.00052589,0.0063195,0,0.0047253,0,0,0.003856,0.00071295,0.0003544,0.00054095,0.0017385,0.00095419,0.0009496,0.00012892,0.00017861,0.0017942,0.00077111,0.0097853,0,0.0023488,0,0,0,0,0,0.00060861,0,0,0.00025653,0,0,0,0,0,0.0059638,0.00033813,0.00069362,0.00017369,0,0,0,0,0.00020347,0,8.2704e-05,0,0,0,0,0,0.00010049
28,0.00018191,0,0.0098429,0,0,0.020629,0,9.9998e-05,0.33871,0.00036548,0.012561,0,0,0.0099926,0,0.00097301,0.00020904,0,0.00045921,0,0,0,0,0.0050511,7.5526e-05,0.0008539,0,0.058205,0.00022454,0,0.00021888,0.00048717,0,0.0031695,0.00040733,0,0,0.00019783,0,0,0.00020039,0.00057813,0.0031518,0.00021809,0.0001315,0,0,0,0,0.00097281,0.00064945,0,0.00083553,0,0,0.0051661,0.0047958,0.00010926,0,0.00034956,0.0041185,0,0.025995,0.0004956,0.0012446,0.00015505,0.0011313,0,0.0083142,0.00086178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1099e-05,0,0,0,0,0,0.00026057,0,0,0,0,0,0,0,0
29,0.00053298,0,0,0,0,0,0,0,0,0.00074364,0,0,0,0.0018271,0,0,0,0,0.010116,0,0,0,0,0.00085655,0.0034299,0,0,0.003581,0.30662,0,0.010661,0.0043217,0.0031211,0.0017959,0.0016797,0,0,0.022164,0,0.00072424,0.0097856,0.0019596,0.0034929,0.0034687,0.015142,0,0.018644,0.016219,0.002757,0.0030878,0.0015223,0.019596,0.0011926,0,0,0.0045584,0.00040983,0.013019,0,0.00047796,0.0030168,0,0,0.0037109,0.0012155,0.004573,0.0017955,0,0.0029599,0.00068038,0,0,0,0,0.0031703,0.012455,0,0,0,0,0,0,0,0,0,0.0086524,0.0092566,0,0,0,0,0.00024035,0,0.001524,0,0,0,0,0,0
30,0,0.00093703,0.043641,0,0.00090508,0.013307,0,0.012779,0,0.0017654,0.021042,0,0.0089196,0.024304,0,0.010792,0.00582,0.0034953,0.012715,0.011443,0,0.0040041,0.11539,0.0033803,0.0018615,0.0043358,0.00033122,0.0076661,0.0035357,0.087318,0.00041208,0.0031129,5.0881e-05,0.030346,6.1971e-05,0,0,0.00065785,0,0,0.004939,0.0054015,0.0028464,0.0019197,0.00076931,0,0.00023655,0,0,0.00020813,0.0007114,0,0.00052802,0,0,0.0037752,0.0027908,0.00089766,0.0011989,0.00028718,0.0028197,8.0174e-05,0.00032655,0.0002262,0.00094677,0.00055197,0.00096817,0,0.0019831,0.0012153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021411,0.001715,0,0,0,0,0,3.9643e-05,0,0,0,0,0,0,0,0
31,0.00132,0.0041933,0,0,0.020008,0.0055378,0.17632,0.0072563,0,0.00083983,0.024242,0,0,0.0080126,0,0.010485,0.023596,0.0010585,0.0077011,0,0,0.011803,0,0.0026753,0.017099,0.015749,0.066966,0.00070101,0.0030415,0,0.15696,0.0031521,0.0019415,0.0053022,0.00059115,0,0,0.0034043,0,0,0.0018904,0.0023197,0.0025304,0.01682,0.0044934,0,0.00012536,0.00051062,0,0.00055149,0.010556,0.00055998,0.0082083,0,0.0054876,0.0021987,0.001044,0.00222,0.0011981,0.0029424,0.003202,0.0054385,0.0012114,0.0021578,0.0024084,0.0023852,0.015187,0,0.0037366,0,0,0,0,0.0011067,0,0,0,0,0,0,0,0,0,0,0.0027232,0.014054,0.001632,0,0,0,0,0.00021009,0,0.00066609,0,0,0.0014111,0,0,0.0015287
32,0.00016344,0,0,0,0,0,0,0,0,0.00042871,0,0,0,0.00069692,0,0,0,0,0.00091685,0,0,0,0,0.00099957,0.0024768,0,0,0.0032746,0.0018157,0,0.002409,0.26257,0.0056757,0.0026303,0.0032734,0,0,0.021228,0,0,0.020105,0.006172,0.0019682,0.023821,0.008399,0,0.00054326,0.0064488,0,0.0093548,0.0017505,0,0.0011549,0,0,0.0095368,0.0008079,0.00078536,0.0038884,0.00050251,0.003436,0.00039456,0,0,0.0016152,0.0087203,0.002287,0,0.0054699,0.00011591,0,0,0,0,0.0087158,0.016041,0,0,0.0028889,0.00036145,0,0.0061622,0,0,0,0.0046935,0.030021,0,0,0,0,0.00092345,0,0.0099792,0,0,0.00096097,0,0,0.0001531
33,0,0,0,0,0,0,0,0,0,0.00092982,0,0,0,0.0035976,0,9.6864e-05,0,0,0.012516,0,0,0,0,0.0018497,0.0056842,5.6671e-05,0.0075135,0.002483,0.014336,0,0.0020482,0.011122,0.16712,0.0019654,0.047687,0,0,0.010286,0,0,0.029099,0.0088565,0.0053584,0.058457,0.029808,0,0.025522,0.022137,0.018871,0.043435,0,0,0,0,0.00027376,0.0068273,0.0017665,0.017839,0.0059571,0,0.0023429,6.9949e-05,0,0.0007894,0,0.013756,0,0,0.0057457,0.007303,0,0,0,0,0.0040945,0.029116,0,0,0.014611,0,0,0,0,0.00051683,0,0.006642,0.00012794,0,0,0,0,0.0018562,0,0.0043741,0.00084436,0,0,0,0,0
34,0.0036957,0,0,0,0,0,0,0,0,0.00025046,0,0,0,0.0063897,0,0,0,0,0.0048869,0,0,0,0,0.0012374,0.0056993,0.0080029,0.002194,0.11211,0.0089337,0,0.0013301,0.025657,0.0038152,0.1143,0.0058782,0,0,0.0022762,0,0,0.0028838,0.025983,0.001184,0.0015824,0.0031659,0,0.00062675,0,0.0026689,0.00020955,0.023561,0,0.013431,0,0,0.0058583,0.020487,0.0064217,0.03476,0.0066453,0.003522,0.03522,0,0.0056338,0.015252,0.0038925,0.038889,0,0.0060716,8.2374e-05,0,0,0,0,0.0056773,0.00052199,0,0,0.00061756,0,0,0.033014,0,0,0,0.00057632,0,0,0,0,0,0.027205,0,0.00013321,0,0,0,0,0,0
35,0.014069,0,0,0,0,0,0,0,0,0.00055378,0,0,0,0.01133,0,0,0.0086985,0,0.015951,0,0,0,0,0.0028759,0.017616,0.0086898,0,0.0029851,0.023277,0,0.0031407,0.0056188,0.0084406,0.0062245,0.1968,0,0,0.013184,0,0.0024149,0.018816,0.0049282,0.0014923,0.015827,0.010939,0,0.042194,0.018734,0.0013929,0.019478,0.024322,0,0.00088953,0,0,0.0043821,0.00078088,0.0038251,0,0.002106,0.003353,0.019855,0,0.0017484,0.0024769,0.0096438,0.0099012,0,0.00476,0.00053775,0,0,0,0,0.011457,0.016239,0,0,0,0,0,0,0.021794,0,0,0.0064665,0.019095,0,0,0,0,0.0010843,0,0.0026654,0,0,0,0,0,0
36,0.12141,6.7308e-05,0,0,0,0,0,0,0,0.00069199,0.00017743,0,0,0.0029485,0,0.0012704,0,0,0.0098461,0,0,0,0,0.0010639,0.0012034,0.0012283,0,0.00040814,0.0003644,0,0.00024219,0.00044921,0.00014802,0.0033625,4.0063e-05,0.15687,0,0.00077553,0.050464,0,0.0045529,0.00060207,0.00035616,0.001241,0.00029629,0,0,0,0,6.7276e-05,0.015867,0,0.0036412,0,0,0.0011662,0.00042452,0.00029016,0,0.037194,0.0029947,0.00015549,0.00031666,0.00014624,0.0030604,0.00019215,0.00087627,0.0010642,0.0009259,0,0.00011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059493,0,0,0,0,0,0.00014096,0,0,0,0,0,0,0,0
