0.42744,0,0,0,0,0,0,0.00093721,0.0042955,0.0036707,0.1612,0.0005467,0.00085911,0.015073,0,0,0,0,0,0,7.8101e-05,0.0063261,0,0.0065604,0,0.0011715,0.0006248,0,0,0,0,0.044986,0,7.8101e-05,7.8101e-05,0,0.00085911,0.0004686,0,0.0002343,7.8101e-05,0,0,0,0,0,0,0,0.010309,0.01234,0.0076539,0.0016401,0.0011715,0.0032021,0,0,0,7.8101e-05,0.024758,7.8101e-05,0,7.8101e-05,0.0020306,0,0.045455,0.0003905,0,0.0002343,0.0021868,0,0.011715,0.0064042,0.0006248,7.8101e-05,0,0.0035926,0.0099969,0,0.0043736,0,0.0057013,0.00070291,0,0.0075758,0.0047641,0,0,0,0.0002343,0.0002343,0.0002343,0,0,0,0,0,0,0,0,0
0.22991,0,0,0,0,0,0,0.0088692,0.019124,0.10449,0.0034645,0.15687,0.00097007,0.083287,0,0.0018016,0,0,0,0,0,0.030211,0,0.0029102,0,0,0.00041574,0.00013858,0,0,0.00041574,0.0054047,0,0,0,0,0,0.0013858,0,0.0081763,0,0,0,0,0,0.00041574,0,0,0.010116,0.02051,0.010671,0.0031874,0.00013858,0.0011086,0,0,0,0,0.021757,0.00041574,0,0.00083149,0.0049889,0,0.0030488,0,0,0.00097007,0.0038803,0,0.019401,0.0054047,0.0006929,0,0,0.0062361,0.021341,0.0012472,0.0024945,0,0.004296,0.0015244,0,0.0027716,0.0034645,0,0,0,0.00027716,0.0015244,0,0,0,0,0,0,0,0,0,0
0.0020183,0,0,0,0,0,0,0.011799,0.026937,0.027791,0.056591,0.092144,0.023521,0.080578,0,0,0,0,0,0,0,0.039435,0,0.0050458,0,0,0,0.00015526,0,0,0,0.049682,0,0,0,0,0.0019407,0.0017854,0,0.0095482,0.00031051,0,0,0,0,0.00062102,0,0,0.01211,0.019096,0.016069,0.0017078,0.00062102,0.0023288,0,0,0,0,0.031983,0,0,0.00054339,0.007918,0,0.0019407,0,0,0.0011644,0.0052011,7.7628e-05,0.024841,0.0051234,0,0,0,0.016923,0.0086167,0.0015526,0.0010092,0,0.011101,0.007918,0,0.0043472,0.020804,0,0,0,0,0.00077628,0,0,0,0,0,0,0,0,0,0
0.017415,0,0,0,0,0,0,0.05207,0.054421,0.016675,0.0293,0.010362,0.010754,0.17184,0,0.00026122,4.3537e-05,0,4.3537e-05,0,4.3537e-05,0.02277,0,0.0012626,0,0.00017415,0.00997,0.00017415,0,0,0,0.040446,0,0.023989,0,0.00017415,0.0070094,0.0013061,0,0.008838,8.7074e-05,0,0,0,0,0.00039183,0,0,0.0063129,0.014803,0.014585,0.0019592,0.0012626,0.0040489,0,0,0,0,0.027167,4.3537e-05,4.3537e-05,0.0008272,0.01711,0,0.005834,0.00017415,0,0.00078366,0.0047891,0.00056598,0.03927,0.0050503,0.0003483,0,0,0.0014367,0.0040925,0.00056598,0.0023945,0,0.017154,0.0091863,0,0.0027428,0.014585,0,0,0,8.7074e-05,0.00074013,0,0,0,0,0,0,0,4.3537e-05,0,4.3537e-05
0.17258,0,0,0,0,0,0,0.032934,0.016409,0.02665,0.0004655,0.13837,0.00058187,0.035494,0.20412,0,0,0,0,0,0,0.024555,0,0.013965,0,0,0.0016292,0,0,0,0.01059,0.0034912,0,0,0,0,0,0.001862,0,0.00034912,0,0,0,0,0,0.00023275,0,0,0.008728,0.01443,0.0024438,0.0011637,0,0.0022111,0,0,0,0,0.020133,0,0,0,0.0041895,0,0.0004655,0.00081462,0,0.00093099,0.0066333,0,0.012452,0.007797,0,0,0,0.0025602,0.0024438,0.0004655,0.0011637,0,0.019085,0.023275,0,0.003724,0.0048877,0,0,0,0.00011637,0.00081462,0,0,0,0,0,0,0,0,0,0
0.09433,0,0,0,0.0001185,0,0,0.0041477,0.0045624,0.00023701,0.0030219,0.066125,0.0041477,0.0053327,0,0.094448,0.0015406,0,0,0,0,0.017716,0,0.0077028,0,0,0,0.0015406,0,0,0,0.0029626,0,0.041832,0,0,0.0027256,0.00071103,0,0.0074065,0,0,0,0,0,0,0,0,0.014043,0.010488,0.012561,0.0024293,0.0013628,0.0074065,0,0,0,0.00077028,0.040529,0.00047402,0.00035551,0.019316,0.0090656,0,0.0015406,0.00053327,0,0.001185,0.011258,0.00035551,0.031759,0.0048587,0.0017183,0,0,0.00634,0.01345,0.0028441,0.0024886,0,0.039403,0.0042069,0,0.0023108,0.0047402,0,0,0,0,0.0024886,0.00065177,0.00071103,0,0,0,0,0.001185,0,0,0
0,0,0,0,0,0,0,0.00046978,0.051362,0,0.00031319,0,0.00031319,0.095521,0,0.00015659,0.047448,0,0,0,0,0.015346,0,0.0017225,0,0,0,0.0040714,0.0487,0,0,0.15142,0,0.035233,0,0,0.017225,0.0023489,0,0.044785,0.0010961,0,0,0,0,0,0,0,0.010022,0.012371,0.0021923,0.005011,0.00078296,0.0023489,0,0,0,0,0.045725,0,0,0.00093956,0.0059505,0,0.0020357,0,0,0.00093956,0.0068901,0,0.0079862,0.0056373,0,0,0,0.005011,0.0057939,0.01331,0.0014093,0,0.019887,0.017382,0,0.0045412,0.0061071,0,0,0,0,0.00093956,0,0,0,0,0,0,0,0,0,0
0.0039172,0,0,0,0,0,0,0.0006995,0.0004197,0,0.0004197,0,0.0005596,0.0004197,0,0,0,0.1876,0.0008394,0,0.0001399,0.0030778,0.0002798,0.0019586,0,0,0,0.0005596,0.080862,0.010632,0,0.0277,0,0.0001399,0,0,0.0016788,0.0012591,0,0.018467,0,0,0,0,0.0002798,0.0015389,0,0,0.008394,0.015809,0.0079743,0.0019586,0.0008394,0.0022384,0,0,0,0.0001399,0.016648,0,0.0005596,0.0020985,0.012591,0,0.00097929,0.0002798,0,0.0018187,0.0030778,0.0008394,0.021265,0.0051763,0.0004197,0.0019586,0,0.0032177,0.01343,0.0025182,0.0051763,0,0.006995,0.001399,0,0.0020985,0.0039172,0,0,0,0,0.0019586,0.0016788,0,0,0,0,0,0,0,0,0
0.00024631,0,0,0,0,0,0,0,0,0,0,0,0.00049261,0,0,0,0,0.29557,0.012069,0.00024631,0,0.00098522,0,0.0017241,0,0,0,0,0,0,0,0.00049261,0,0,0,0,0.00024631,0.0014778,0,0.0019704,0,0,0,0,0,0.0034483,0,0,0.0044335,0.0051724,0.0024631,0.00049261,0,0.0017241,0,0.00024631,0,0,0.0081281,0,0,0.016749,0.018473,0,0.0024631,0.0051724,0,0.0014778,0.0068966,0.00024631,0.053202,0.0024631,0.00073892,0,0,0.00098522,0.0041872,0.005665,0,0,0.016256,0.0036946,0,0.0012315,0.0051724,0,0,0,0.00024631,0.00098522,0.00073892,0,0,0,0,0,0,0,0,0
0.0088496,0,0,0,0,0,0,0.0022124,0,0,0,0,0,0,0,0,0,0.025442,0,0.073009,0,0.0044248,0,0.0011062,0,0,0.065265,0,0.081858,0,0,0.005531,0,0,0,0,0.0044248,0.012168,0,0,0,0,0,0,0,0.0088496,0,0,0.0022124,0.014381,0.0088496,0.0022124,0.0022124,0.0066372,0,0,0,0,0.036504,0,0,0.0033186,0.047566,0,0.005531,0.0011062,0,0.0011062,0.011062,0,0.034292,0.0044248,0,0.0033186,0,0.016593,0.017699,0.011062,0.0033186,0,0.040929,0.025442,0,0.0033186,0.015487,0,0,0,0,0.0066372,0,0,0,0,0,0,0,0,0,0
0,0.063863,0,0,0,0,0,0.00070373,0.00035186,0,0.00043983,0,0.00070373,0.00043983,0,0,0,0,0,0,0.31976,0.0055419,0,0.0044863,0.0057178,0,0.040904,0,0.00017593,0,0,0.0039585,0.00017593,0.011787,0,0,0.01469,0.0010556,0,0.0092365,0,0,0,0,0.00035186,0.0014075,0,0,0.0075651,0.01513,0.011436,0.0012315,0.0002639,0.0020232,0,0.0019353,0,0,0.030876,0,0,0.00017593,0.0065095,0,0.0036066,0,0,0.0021112,0.0029909,0,0.018649,0.0054539,0,0.00043983,0,0.00061576,0.0047502,8.7966e-05,0.0010556,0,0.002639,0,0,0.0058058,0.0042224,0,0,0,0.00017593,8.7966e-05,0,0,0,0,0,0,0,0,0,0
0.0032231,0.011019,0,0,0,0,0,0.00059966,0.00059966,0,0.00059966,0.003448,0.00067461,0.00059966,0,0,0,0.011993,0,0,0.038678,0.2535,0.00044974,0.0027734,0.032007,0,0.022487,0.0018739,0.014617,0.0041976,0,0.049247,0,0,0,0,0.0072708,0.0019489,0,0.012893,0,0,0,0,0,0.00022487,0,0,0.0057717,0.045049,0.028409,0.0031482,0.0025485,0.0085451,0,0,0,0,0.037104,0,0.00014991,0.00089948,0.0074207,0,0.00089948,0.00037478,0,0.0020238,0.0053969,0,0.020688,0.0061465,0.00037478,0.015741,0,0.0041976,0.0062964,0.0026235,0.0005247,0,0.0060715,0.00067461,0,0.0043475,0.0045724,0,0,0,0,0.0010494,0,0,0,0,0,0,0,0,0,0
0,9.5111e-05,0,0,0,0,0,0.00038045,0.00019022,0,0.00038045,0,0.00047556,0.00028533,0,0,0,0.00095111,0,0,0,0.19669,0.084744,0.0018071,0.026916,0,0.014172,0,0.00057067,0,0,0.063154,0,0,0,0,0.0076089,0.0062773,0,0.013696,0,0,0,0,0,0.00076089,0,0,0.0091307,0.031482,0.0080845,0.00095111,9.5111e-05,0.0013316,0,9.5111e-05,0,0,0.018737,0.00019022,0,0,0.0032338,0,0,0.0050409,0,0.016169,0.0064676,0.0019022,0.012935,0.0036142,0.00076089,0.005992,0,0.00095111,0.0045653,0.0018071,0,0,0.0049458,0.011413,0,0.0015218,0.0043751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00046107,0.79186,0,0,0.00028543,0.00010978,2.1956e-05,0.0001976,0,0.00017565,0.00010978,0,0,0,0,0,0,0,0.0001976,0,0.058205,0,0,0.0041277,0,0.015193,0,0,0.00052694,0,0,6.5867e-05,0,0.0001976,0.00017565,0,0.00087823,0,0,0,0,0,2.1956e-05,0,0,0.0048083,0.013657,0.00079041,0.00061476,6.5867e-05,0.0017565,0,0.0036666,0,0,0.0028762,0.0047864,0,0,4.3912e-05,0,4.3912e-05,0,0,0.00010978,0.00024151,0,0.012054,0.0068063,0.0014052,0,0,0.00015369,0.00013173,0,0.0030958,0,0.00015369,0.00013173,0,0.00037325,0.00052694,0,0,0,0.0003952,0.0003952,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0027715,0,0.00075586,0.00050391,0.00050391,0.00050391,0,0.00050391,0,0,0,0,0,0,0,0.00050391,0.0042832,0,0.0015117,0.14815,0,0.048123,0.031746,0.11162,0.087176,0,0.017637,0.005543,0,0,0,0.0022676,0.0027715,0,0.0047871,0.00050391,0,0,0,0,0.00075586,0,0,0.010834,0.0095742,0.0022676,0.0012598,0.00025195,0.0037793,0,0.00050391,0,0,0.046107,0,0,0.0025195,0.017637,0,0.0010078,0.00025195,0,0.0020156,0.012094,0,0.025195,0.0047871,0.00075586,0.00025195,0,0.005543,0.0017637,0.0090703,0.0017637,0,0.01285,0.00050391,0,0.0078105,0.0085664,0,0,0,0.00025195,0.0040312,0.0012598,0,0,0,0,0,0,0.00025195,0,0
0,0,0,0,0.00011094,0,0,0.00022188,0.00033282,0.0046594,0.00022188,0,0.00022188,0,0,0,0,0.00011094,0,0,0,0.045596,0,0.00055469,0.00011094,0.095851,0.098513,0.0049922,0.012203,0.001775,0.0047704,0.08276,0.00011094,0.010095,0,0,0.020746,0.0016641,0,0.00011094,0,0,0,0,0,0.00066563,0,0,0.0069891,0.0098735,0.0045485,0.0016641,0.00011094,0.0013313,0,0,0,0.00011094,0.010983,0.00011094,0,0.00077657,0.01886,0,0.001886,0.00055469,0,0.00044375,0.0031063,0.00011094,0.012425,0.0038828,0.0048813,0.00011094,0,0.0076548,0.0073219,0.028178,0.00066563,0,0.032283,0.0023297,0,0.0024406,0.0045485,0,0,0,0.00011094,0.001775,0.00011094,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00065428,0,0,0.00026171,0.00026171,0,0.00026171,0,0.00039257,0.00039257,0,0,0,0,0,0,0,0.010338,0,0.0010468,0.0017011,0,0.41455,0.0049725,0.12601,0.0026171,0,0.014656,0.0015703,0,0,0.0039257,0.013347,0.0075896,0,0.0043182,0,0,0,0,0,0.00026171,0,0,0.0052342,0.0064119,0.003664,0.0015703,0.0015703,0.0023554,0,0,0,0,0.017011,0,0,0.0039257,0.0024863,0,0.0015703,0.0011777,0,0.0013086,0.0071971,0,0.040304,0.0057577,0.0075896,0.0013086,0,0.012824,0.0073279,0.00013086,0.002748,0,0.0030097,0.00013086,0,0.0032714,0.0031405,0,0,0,0,0.0037948,0,0,0,0,0,0,0.00026171,0.00026171,0,0
0.00032175,0,0,0,0.0016088,0.0041828,0,0.00016088,0,0,0.00016088,0,0.00016088,0,0,0,0,0,0,0,0,0.0028958,0,0.0072394,0,0,0.00032175,0.4112,0.016409,0.0024131,0,0.0048263,0,0.00016088,0,0,0.0006435,0.0014479,0,0.0075611,0.00096525,0,0,0,0,0.00032175,0,0,0.0049871,0.096525,0.067568,0.0033784,0.00016088,0.0024131,0,0.0053089,0,0,0.03314,0,0,0,0.0037001,0,0.00096525,0,0,0.00080438,0.0041828,0,0.02397,0.0056306,0.0040219,0,0,0.0088481,0.001287,0.0017696,0.0094916,0,0.0019305,0.00032175,0,0.0033784,0.0033784,0,0,0,0,0.0006435,0,0,0,0,0,0,0,0,0,0
0.00097313,0,0,0,0.03885,0,0,0.00074856,0.00037428,7.4856e-05,0.00052399,0,0.0006737,0.00037428,0,0,0,7.4856e-05,0,0,0,0.00097313,0,0.035182,0,0,0.0016468,0.094244,0.4174,0.0061382,7.4856e-05,0.00089827,0,0.0012726,0,0.0023205,0.00044914,0.0006737,0,0.0028445,0,0,0,0,0,0.00022457,0,0,0.0038925,0.035856,0.033685,0.0020211,0.0011228,0.0035182,0,0.0006737,0,0,0.010854,0,0,0.00262,0.0061382,0,0.0016468,0,0,0.00037428,0.0049405,0,0.032862,0.0044914,0.0068119,0.0018714,0,0.0038925,0.0026948,0.0020211,0.011154,0,0.0006737,0.0028445,0,0.0021708,0.0036679,0,0,0,0.001572,0,0.0017217,0,0,0,0,0,7.4856e-05,0,0,0
0,0.0012925,0,0,0.051271,0,0,0.00043085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008617,0,0.00043085,0,0,0,0.034468,0.064196,0.19561,0,0,0,0,0,0,0,0.0008617,0,0.0047393,0.00043085,0,0,0,0,0.0008617,0,0,0.023697,0.029729,0.053425,0.0064627,0.013787,0.014218,0,0.0008617,0,0,0.02025,0,0,0,0.019388,0,0.0038776,0,0,0.0008617,0.0060319,0,0.03576,0.005601,0,0,0,0.028005,0.016803,0.005601,0.011202,0,0.0012925,0.0060319,0,0.0060319,0.0064627,0,0,0,0,0.0043085,0,0,0,0,0,0,0,0,0,0
0.0086334,0,0,0,0,0,0,0.00058484,0.0002785,2.785e-05,0.0003899,5.5699e-05,0.00047345,0.00019495,0,0,0,0,0,0,0,0.0030913,0,5.5699e-05,0,0,0.0079093,0.0015039,0.026903,0,0.26532,0.0081321,0,0.00080764,0,0.0002785,0.0034534,0.0027293,0,0.0065168,0,0,0,0,0,0.0022837,0,0,0.0032863,0.0066004,0.0049016,0.0010304,0.00061269,0.0011418,0,0,0,0,0.0035369,0,0,0.015707,0.0013646,0,0.0010861,0.00069624,0,0.0015596,0.015735,0.00041775,0.026931,0.0035369,0.00025065,0,0,0.030941,0.017991,0.0032584,0.013841,0,0.0056535,0.0034812,0,0.00086334,0.006294,0,0,0,0.013619,0.0047345,0.0024229,0.0015317,0,0,0,0,0,0,0,0
0,0.0005803,0,0,0,0,0,0.00050776,0.00025388,3.6269e-05,0.00032642,0,0.00039896,0.00018134,0,0,0,0.00090672,0,0,7.2537e-05,0.016212,3.6269e-05,0.0031916,0.0028652,7.2537e-05,0.015487,0.0027564,0.24227,0.0055854,0,0.14558,0,0.019186,3.6269e-05,0.021072,0.024989,0.0022487,0.00032642,0.008777,0.00072537,0,0,0,0.00014507,0.0021399,0,0,0.010119,0.025642,0.011425,0.0010155,0.00036269,0.0030828,0,0.0044973,0,0,0.024917,7.2537e-05,3.6269e-05,0.00018134,0.004461,0,0.001487,0,0,0.0013057,0.0042797,0,0.022849,0.0048237,0.00025388,0.011679,0,0.0010881,0.0051139,0.006746,0.00083418,0,0.0043522,0.0025751,0,0.0037719,0.0084506,0,0,0,0.016539,0.00079791,0.00043522,7.2537e-05,7.2537e-05,0,0,0,0,3.6269e-05,0,0
0,0,0,0.0063504,0,0.058554,0,0.00056033,0.00037355,0,0.00046694,0,0.00046694,0.00028016,0,0,0,0,0,0,0.011954,0.016997,0,0.023814,0.0013074,0,0.021479,0.00084049,0.030445,0.0029884,0,0.0083115,0.087318,0.0029884,0.026149,0.0013074,0.01709,0.0010273,0.00037355,0.030258,0.0032686,0,0,0,0,0.00056033,0,0,0.036328,0.02839,0.01186,0.0013074,9.3388e-05,0.0031752,0,0.016063,0,9.3388e-05,0.085544,0.00018678,0,0.00018678,0.003362,0,0.0038289,0,0,0.001214,0.0043892,0.00018678,0.027363,0.005043,0.00093388,0,0,0.0042025,0.010086,0.00018678,0.0086851,0,0.0015876,0.0064438,0,0.010833,0.010459,0,0,0,0.00018678,0.00018678,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00035659,0.00047545,0.099132,0,0.00023773,0,0,0,0,0,0,0,0,0,0.002615,0,0,0,0.0032093,0,0.036729,0.00059432,0,0.00011886,0.020207,0.023178,0,0,0.010341,0.040651,0.0523,0.0010698,0.0030905,0.04707,0.0029716,0.00047545,0.014501,0.0074884,0,0,0,0,0.0065375,0,0,0.019613,0.035065,0.032688,0.0027339,0,0.003447,0,0.0036848,0,0,0.020088,0.0011886,0,0.001783,0.014501,0,0.00035659,0,0,0.0013075,0.0071318,0,0.046119,0.0051111,0.0019018,0,0,0.0061809,0.0061809,0.00023773,0.013432,0,0.0045168,0,0,0.0064186,0.0032093,0,0,0,0.02092,0.00071318,0.00083205,0.00071318,0,0,0,0,0,0,0,0.00023773
0,0.00034551,0,0.030232,0.04198,0,0,0,0,0.00034551,0,0,0.00060465,0.00034551,0,0,0,0,0,0,0,0.00069103,0,0.0037143,0,0,0,0.0015548,0.0051827,0,0,0,0,0.028764,0.30241,0.052691,0.080677,0.00051827,0,0.022804,0.00034551,0,0,0,0,8.6378e-05,0,0,0.028937,0.021767,0.017016,0.0012093,8.6378e-05,0.019003,0,0,0,0.0019867,0.018139,0.00086378,0.0074285,0,0.0019867,0,0.0016412,0.0015548,0,0.00060465,0.0065647,0,0.013648,0.0088106,0.0024186,0.0007774,0,0.0076877,0.0089833,0.00069103,0.0021595,0,0.00060465,8.6378e-05,0,0.013993,0.0019867,0,0,0,8.6378e-05,0.00095016,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.053169,0.0024858,0,0.00055241,0.0002762,0,0.00069051,0,0.00041431,0.0002762,0,0,0,0,0,0,0,0.00041431,0,0.0012429,0,0,0.00041431,0.00096672,0.001381,0,0,0.0002762,0,0.0012429,0.038669,0.38834,0.010358,0.00055241,0.0002762,0.0089767,0.00041431,0,0,0,0,0.00096672,0,0,0.0066289,0.023339,0.011739,0.00055241,0.0011048,0.0063527,0,0,0,0,0.011048,0,0,0.00096672,0.0055241,0,0.00055241,0.0024858,0,0.00055241,0.0049717,0,0.027482,0.0045574,0.00096672,0.00082861,0,0.0029002,0.0017953,0.00041431,0.013396,0,0.00041431,0.00041431,0,0.0023477,0.0030383,0,0,0,0.00041431,0.0029002,0.0011048,0.0001381,0,0,0,0,0,0.0001381,0,0.0001381
0,0,0,0,7.7874e-05,0.0085401,0,7.7874e-05,7.7874e-05,0,7.7874e-05,0,7.7874e-05,5.1916e-05,0,0,0,0.00010383,0,0,0.0072942,0.0020247,2.5958e-05,0.0032188,0.0057886,0,0.0065673,0.0033486,0.0013498,0,0,0.017573,0.0041533,0.0036601,0.11881,0.041766,0.12844,0.006178,0.0059703,0.024478,0.00059703,0,7.7874e-05,0.00010383,0.0001817,0.00036341,0,0,0.011214,0.019442,0.007995,0.0011421,0.0012979,0.0013758,0,0.011603,0,0.00033745,0.01233,0.0006749,0.00015575,0.00096044,0.0033486,0,0.00051916,0.00025958,0,0.0019988,0.0089555,0,0.025205,0.0047503,0.0010383,0.009864,0,0.00090852,0.0037639,0.00075278,0.0076056,0,0.0029073,0.00075278,0,0.0052175,0.007398,0,0,0,0,0.001843,0.00023362,0.00036341,0,0,0,0,0,0.00015575,0,5.1916e-05
